name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
monterrey,2023-06-06,33.5,19.1,26.7,35.5,19.1,27.4,19.3,67.5,0,0,0,,0,0,29.5,16.3,101.1,1011.7,16.6,11.2,209.7,17.9,8,30,2023-06-06T05:49:36,2023-06-06T19:30:31,0.59,Clear,Clear conditions throughout the day.,clear-day,"MMIO,E0076,76394099999,76394399999,76393099999"
monterrey,2023-06-07,34,23.1,28,37.9,23.1,29.5,20.8,66.5,0,0,0,,0,0,30.2,14.7,99.3,1010.2,44.8,10,245.7,21.1,9,75,2023-06-07T05:49:33,2023-06-07T19:30:55,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-08,34.3,21.7,27.6,38.8,21.7,29.2,21.4,71.5,0,0,0,,0,0,29.9,16.6,90.6,1010.2,34.7,9.1,217.1,18.6,8,60,2023-06-08T05:49:32,2023-06-08T19:31:19,0.66,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMIO,E0076,76394099999,76394399999,remote,76393099999"
monterrey,2023-06-09,37.8,23.1,30.5,43.1,23.1,32.5,21,61.2,0,0,0,,0,0,38.9,19.4,106.1,1009.8,1.1,9.3,271.1,23,8,60,2023-06-09T05:49:31,2023-06-09T19:31:43,0.7,Clear,Clear conditions throughout the day.,clear-day,"MMIO,E0076,76394099999,76394399999,76393099999"
monterrey,2023-06-10,34.1,24.1,28.7,37.4,24.1,30.9,22.3,70.2,0,0,0,,0,0,38.9,18.4,113.4,1009,42.9,8.8,235.5,20.4,9,100,2023-06-10T05:49:32,2023-06-10T19:32:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-11,34,24.3,28.8,38.3,24.3,31,23.1,73.6,0,0,0,,0,0,37.4,23,112.5,1009.8,42.3,7.9,304.9,26.1,9,100,2023-06-11T05:49:33,2023-06-11T19:32:27,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote"
monterrey,2023-06-12,37.7,23.8,30.3,50.6,23.8,33.8,23.4,69.9,0,0,0,,0,0,37.4,18.4,101.7,1008.7,26.7,8.7,298,25.6,8,100,2023-06-12T05:49:36,2023-06-12T19:32:48,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMIO,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-06-13,40.9,25.1,32.4,47.6,25.1,35.3,22.1,60.9,0,0,0,,0,0,37.4,17.3,107.6,1007.1,25.3,7.8,283.1,24.4,8,75,2023-06-13T05:49:41,2023-06-13T19:33:09,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-14,41,23.6,32.2,49.1,23.6,35.2,22,60.3,0,0,0,,0,0,31.7,15.9,106.5,1005.2,47.9,7.9,279.3,24.2,8,60,2023-06-14T05:49:46,2023-06-14T19:33:28,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-06-15,39.7,25.1,32.4,49.4,25.1,35.7,21.6,55.6,0,0,0,,0,0,28.8,17.5,69.4,1005.3,33.7,7.2,258.1,22.1,8,75,2023-06-15T05:49:52,2023-06-15T19:33:47,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-06-16,38.7,24.1,32.1,45.9,24.1,36,22.6,60.3,0,0,0,,0,0,37.4,17.4,103.8,1007.8,27.5,6.9,277.6,23.8,8,50,2023-06-16T05:49:59,2023-06-16T19:34:05,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-17,37.5,26.1,31.6,40.2,26.1,35.5,22.7,62.2,0,0,0,,0,0,47.5,30.2,107.2,1009.9,25.8,8,249.1,21.4,8,38,2023-06-17T05:50:08,2023-06-17T19:34:22,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-06-18,41.6,24.4,33.2,43.3,24.4,34.6,18,46.8,0,0,0,,0,0,31.7,14.5,112.1,1008.2,16.7,11.6,249.5,21.6,8,30,2023-06-18T05:50:17,2023-06-18T19:34:38,0.02,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,76394099999,76394399999,remote"
monterrey,2023-06-19,41.6,25.1,33.5,43.1,25.1,34.8,18.5,45.5,0,0,0,,0,0,37.4,18.9,99.4,1008.4,16.5,11.3,273.8,23.6,8,15,2023-06-19T05:50:28,2023-06-19T19:34:53,0.05,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-20,42.7,25,33.8,49,25,36.2,19.3,45,0,0,0,,0,0,33.1,20,93.9,1007,3,9.5,269.1,23,8,30,2023-06-20T05:50:39,2023-06-20T19:35:07,0.08,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-21,43.8,23.8,34.1,48.6,23.8,35.8,18.9,43.9,0,0,0,,0,0,33.1,12.3,87.8,1006.2,6.9,8.7,276.2,23.5,8,30,2023-06-21T05:50:52,2023-06-21T19:35:20,0.12,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,76393099999"
monterrey,2023-06-22,39.3,26.1,32.6,44.8,26.1,35.4,20.9,53,0,0,0,,0,0,38.9,23,101.7,1008.4,21.6,9.8,282.1,24.5,9,60,2023-06-22T05:51:05,2023-06-22T19:35:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-06-23,39.8,24.8,32.6,45.5,24.8,35.8,21.4,55.6,0,0,0,,0,0,47.5,20.4,95.6,1009.5,2.5,9.4,282.2,24.1,8,60,2023-06-23T05:51:19,2023-06-23T19:35:43,0.18,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-06-24,39.1,25.1,31.9,40.4,25.1,33.4,19.5,51.9,0,0,0,,0,0,44.6,24,103.4,1012.5,12.8,14,297.9,25.5,9,60,2023-06-24T05:51:35,2023-06-24T19:35:53,0.21,Clear,Clear conditions throughout the day.,clear-day,"76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-25,38.6,24.1,31.4,39.9,24.1,32.4,19,51.4,0,0,0,,0,0,46.8,29.5,99.6,1013.8,0.8,18.1,243.7,20.8,8,30,2023-06-25T05:51:51,2023-06-25T19:36:02,0.25,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,76394099999,MMAN,76394399999,remote"
monterrey,2023-06-26,39.6,25.1,32.3,43.3,25.1,33.7,18.6,48.5,0,0,0,,0,0,49,25.9,114.2,1011.5,0.2,12.4,314.3,26.9,9,30,2023-06-26T05:52:08,2023-06-26T19:36:10,0.25,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-27,39.6,23.7,31.7,43,23.7,32.6,17.9,50.8,0,0,0,,0,0,54.7,29.4,108.2,1011,0.1,13.2,284.9,24.3,9,10,2023-06-27T05:52:25,2023-06-27T19:36:17,0.31,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-28,39.1,22.8,31.2,40.5,22.8,32.2,18.7,51.2,0,0,0,,0,0,54.7,30.4,106.6,1010.5,0.1,12.7,313.4,27.1,9,10,2023-06-28T05:52:44,2023-06-28T19:36:22,0.35,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-06-29,37.5,25.1,30.2,38.7,25.1,31.3,19.8,57,0.579,100,4.17,rain,0,0,54.7,29.7,106.2,1011.1,51.9,14,290.2,24.9,9,30,2023-06-29T05:53:03,2023-06-29T19:36:27,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-06-30,36.3,19.2,29.9,38.4,19.2,31.6,20.5,59.7,0.518,100,8.33,rain,0,0,51.8,32.1,117.5,1011.9,69.2,16.8,190,16.4,8,30,2023-06-30T05:53:23,2023-06-30T19:36:30,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-07-01,36.1,24.9,30.1,38.2,24.9,31.8,20.9,60.5,0,0,0,,0,0,50.4,27.4,111.3,1013.3,76.8,13.7,206.9,17.8,8,60,2023-07-01T05:53:44,2023-07-01T19:36:32,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,76394099999,76394399999,remote"
monterrey,2023-07-02,36.1,24.6,29.1,37.2,24.6,30.8,20.8,62.9,0.895,100,12.5,rain,0,0,37.4,24.5,86,1012.3,65.1,12.7,165.6,14.3,8,30,2023-07-02T05:54:05,2023-07-02T19:36:33,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-07-03,32.5,16.9,27.1,37.6,16.9,28.9,22.1,76,2.602,100,12.5,rain,0,0,34.6,23,111.3,1012,83.2,8.4,146.5,12.8,8,30,2023-07-03T05:54:27,2023-07-03T19:36:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-07-04,36.3,22.4,28.8,39.9,22.4,30.5,21.2,66.8,0,0,0,,0,0,46.1,24.1,118,1012.9,59.8,9.2,222.3,19.4,8,30,2023-07-04T05:54:50,2023-07-04T19:36:31,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-07-05,35.9,22.7,29.3,40,22.7,31.2,21.2,64.3,0,0,0,,0,0,43.2,20.5,118.2,1013.4,45.6,14.3,228.7,19.8,9,30,2023-07-05T05:55:13,2023-07-05T19:36:28,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-07-06,35.4,24.1,27.1,40,24.1,28.4,22.3,77,13.494,100,12.5,rain,0,0,30.2,13.9,105.5,1013.9,61.1,12.3,129,11.3,6,60,2023-07-06T05:55:37,2023-07-06T19:36:24,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-07-07,33.9,22.4,27.6,37.3,22.4,29.1,21.9,74.4,1.2,100,16.67,rain,0,0,40.3,22.3,117,1011.8,65.4,11.6,206.5,18,10,30,2023-07-07T05:56:02,2023-07-07T19:36:19,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-07-08,33.2,23.4,27.6,36.2,23.4,28.9,22.1,74,7.139,100,8.33,rain,0,0,38.9,16.6,103.8,1012.5,77.6,12.1,190.9,16.5,8,30,2023-07-08T05:56:27,2023-07-08T19:36:12,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote"
monterrey,2023-07-09,36.6,18.9,29,42,18.9,31.5,22.1,69.4,0,0,0,,0,0,38.9,23.8,109.8,1010.7,31.2,10.9,299.8,25.7,9,60,2023-07-09T05:56:52,2023-07-09T19:36:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,MMMY,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-07-10,37.6,24.1,30.6,43.2,24.1,33.3,21.7,61.3,0,0,0,,0,0,43.2,18.8,101.8,1012.1,6.2,13.1,317.7,27.6,9,60,2023-07-10T05:57:18,2023-07-10T19:35:55,0.75,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-07-11,38.2,23.5,31.1,44.6,23.5,34.3,22.2,61.8,0.017,100,4.17,rain,0,0,46.4,21.4,111.7,1012,12.9,9.8,289.6,25,8,60,2023-07-11T05:57:44,2023-07-11T19:35:44,0.79,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-07-12,39.2,25.1,32,43.6,25.1,35.2,22,58.8,0,0,0,,0,0,36,18.4,106.6,1010.1,13.1,8.1,276.1,23.9,8,60,2023-07-12T05:58:11,2023-07-12T19:35:33,0.82,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,76394099999,76394399999,76393099999"
monterrey,2023-07-13,39,25.3,32.1,45.6,25.3,35,21.2,55.6,0,0,0,,0,0,41.8,21.1,97.5,1008.6,16.8,9.1,252.7,21.9,10,60,2023-07-13T05:58:38,2023-07-13T19:35:20,0.86,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-07-14,38.9,24.1,31.7,42.5,24.1,33.8,20.3,54.5,0,0,0,,0,0,46.1,28.3,107.8,1009.7,4.2,9.5,278.2,24,8,30,2023-07-14T05:59:05,2023-07-14T19:35:05,0.89,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-07-15,38.2,24.7,31,39.1,24.7,32.4,19.4,53.8,0,0,0,,0,0,50.4,22.3,109.5,1011.3,13.5,11.4,303.2,26.1,9,30,2023-07-15T05:59:33,2023-07-15T19:34:50,0.93,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-07-16,38.7,24.1,31.2,36.3,24.1,31.6,16.9,49.5,0,0,0,,0,0,53.3,23.5,109.4,1014,9.2,12,280.5,23.9,8,10,2023-07-16T06:00:00,2023-07-16T19:34:33,0.96,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-07-17,38.9,20.2,30.7,41.1,20.2,32.2,19.2,53.7,0,0,0,,0,0,46.1,24.5,117.6,1013.4,19.4,10,311.9,26.9,9,30,2023-07-17T06:00:29,2023-07-17T19:34:15,0,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-07-18,39.1,24.4,31.7,40.2,24.4,32.9,18.9,50.8,0,0,0,,0,0,50.4,18.4,108,1014.3,0.4,9.8,310,26.7,9,10,2023-07-18T06:00:57,2023-07-18T19:33:56,0.03,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-07-19,39.9,23.4,31.2,43,23.4,32.8,19.5,53.2,0.042,100,4.17,rain,0,0,57.6,24.5,116.1,1013.8,11.2,9.4,297.3,25.7,9,30,2023-07-19T06:01:26,2023-07-19T19:33:35,0.07,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-07-20,39.6,25,31.4,44.4,25,33.2,19.8,53.5,0,0,0,,0,0,55.4,22.8,115.7,1013.7,17.1,8.7,301.6,26.1,9,30,2023-07-20T06:01:54,2023-07-20T19:33:13,0.1,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-07-21,39,22.6,30.9,41,22.6,32.3,19.2,53.4,0,0,0,,0,0,44.6,22.4,106.8,1012.6,0.9,11.1,308.7,26.8,9,30,2023-07-21T06:02:23,2023-07-21T19:32:50,0.13,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-07-22,37.6,25.1,31,43.1,25.1,33.2,20.8,57.1,0,0,0,,0,0,40.3,24.9,97.6,1012.5,26.3,10.2,217.6,18.7,9,60,2023-07-22T06:02:52,2023-07-22T19:32:25,0.17,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-07-23,36.6,22.7,30.3,39.4,22.7,31.5,19.6,55.9,1,100,4.17,rain,0,0,40.7,20.2,87.7,1014.2,28.9,13.9,287.9,24.9,10,60,2023-07-23T06:03:21,2023-07-23T19:31:59,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-07-24,37.4,23.2,29.7,41.1,23.2,31.6,20.9,61.5,0.17,100,12.5,rain,0,0,40.3,20.5,99.5,1016.5,31,11,305.8,26.3,10,30,2023-07-24T06:03:51,2023-07-24T19:31:32,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-07-25,36.7,22.9,29.7,39.4,22.9,31.1,20.3,60.6,0.167,100,4.17,rain,0,0,51.8,25.7,115.8,1016.5,23.2,10.5,308.7,26.7,10,10,2023-07-25T06:04:20,2023-07-25T19:31:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-07-26,38.2,16.4,30,39.9,16.4,31,18.4,53.8,0.46,100,4.17,rain,0,0,53.3,27.7,107.3,1014,3,8.5,267.6,23.1,8,30,2023-07-26T06:04:49,2023-07-26T19:30:35,0.3,Rain,Clear conditions throughout the day with afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-07-27,37.8,22.4,29.9,40.4,22.4,30.8,18.7,54.9,0.167,100,8.33,rain,0,0,50.4,24.1,104.5,1014,21.4,10.2,273.8,23.7,8,30,2023-07-27T06:05:18,2023-07-27T19:30:04,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,76394099999,76394399999,remote,76393099999"
monterrey,2023-07-28,36.9,23.1,29.2,38.4,23.1,29.8,17.1,49.7,0,0,0,,0,0,56.2,29.5,113.1,1015.5,18.4,11.8,271,23.4,8,30,2023-07-28T06:05:48,2023-07-28T19:29:32,0.37,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-07-29,35.5,21.5,28.7,37,21.5,29.5,18.7,57.6,1,100,4.17,rain,0,0,50.4,28.8,117.9,1015.9,40.7,10.4,204.6,17.7,9,10,2023-07-29T06:06:17,2023-07-29T19:28:59,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-07-30,35.8,20.2,29.2,35.7,20.2,29.8,18.4,55.9,0,0,0,,0,0,44.6,28.2,106.7,1017.4,63,14.8,208,17.9,10,30,2023-07-30T06:06:46,2023-07-30T19:28:25,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-07-31,38.3,18.2,31.1,42.9,18.2,32.5,19.3,53.2,0,0,0,,0,0,41.8,24.5,110.4,1015.1,56.9,13.9,234.3,20.3,8,30,2023-07-31T06:07:16,2023-07-31T19:27:50,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,MMAN,76394399999,remote,76393099999"
monterrey,2023-08-01,38.8,24.2,31.6,42,24.2,33.4,19.6,51,0,0,0,,0,0,51.8,22.4,109.5,1014.9,14.1,11.5,271.5,23.6,8,30,2023-08-01T06:07:45,2023-08-01T19:27:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-08-02,37.9,23.4,30.6,40.8,23.4,32.3,20,56.7,0,0,0,,0,0,50.4,33.5,107.4,1014.7,35.5,12.8,273.3,23.5,9,30,2023-08-02T06:08:14,2023-08-02T19:26:36,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-08-03,39.1,23.6,31.3,42.4,23.6,33.1,20.2,55.1,0,0,0,,0,0,51.8,33.1,111,1013.2,18.4,11.6,199.4,17.3,8,30,2023-08-03T06:08:43,2023-08-03T19:25:57,0.57,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-08-04,40,23.7,31.8,43.2,23.7,33.1,18.7,50,0,0,0,,0,0,50.4,22.4,113.9,1011.5,8.7,11.6,264.9,22.8,8,30,2023-08-04T06:09:12,2023-08-04T19:25:17,0.6,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-08-05,39.3,23.1,31.3,39,23.1,32.5,19.1,53.4,0,0,0,,0,0,47.5,22.5,101.5,1012.9,0.7,13.4,300.5,26,9,30,2023-08-05T06:09:40,2023-08-05T19:24:36,0.64,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-08-06,39.9,24.3,32.1,44.3,24.3,33.5,19.5,52.1,0,0,0,,0,0,46.1,22.7,105.3,1012.7,3.1,13.8,268.7,23.2,8,30,2023-08-06T06:10:09,2023-08-06T19:23:54,0.67,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-08-07,40.4,23.8,32.2,44.6,23.8,34.4,20.2,52.9,0,0,0,,0,0,51.8,26.5,94.6,1012.8,0.8,12.5,268.8,23.2,8,30,2023-08-07T06:10:38,2023-08-07T19:23:11,0.7,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-08-08,38.1,20.6,30.9,59.1,20.6,33,19.2,53.1,0,0,0,,0,0,47.5,21.6,97.2,1012.6,0.7,13.5,268.3,23.1,8,15,2023-08-08T06:11:06,2023-08-08T19:22:27,0.75,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
monterrey,2023-08-09,38.8,24.5,31.3,40.3,24.5,32.8,19.7,53.3,0,0,0,,0,0,55.4,23.6,106,1010.6,25.6,12.5,194.6,16.8,8,60,2023-08-09T06:11:34,2023-08-09T19:21:42,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote"
monterrey,2023-08-10,40.5,24.8,32.1,43.6,24.8,33.9,19.5,51.2,0,0,0,,0,0,46.4,23,91.9,1008.5,14.1,14,195.8,16.8,8,60,2023-08-10T06:12:02,2023-08-10T19:20:56,0.81,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,MMMY,76394099999,76394399999,remote,76393099999"
monterrey,2023-08-11,40.1,25.3,31.8,43.3,25.3,34,21,56.7,0,0,0,,0,0,47.5,29.3,103.6,1010.4,26.1,10.7,216,18.7,8,75,2023-08-11T06:12:30,2023-08-11T19:20:09,0.84,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,remote,76393099999"
monterrey,2023-08-12,39.3,20.9,32,42.6,20.9,34.7,20.5,54.1,0,0,0,,0,0,50.4,24.1,103.1,1011,18.3,9.6,248.7,21.3,8,75,2023-08-12T06:12:58,2023-08-12T19:19:21,0.88,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-08-13,40.1,25.5,31.9,39,25.5,32.8,18,47.1,0,0,0,,0,0,56.2,27.7,104.5,1012.8,9.9,13.6,244.8,21.2,8,30,2023-08-13T06:13:25,2023-08-13T19:18:33,0.91,Clear,Clear conditions throughout the day.,clear-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,76393099999"
monterrey,2023-08-14,38.1,19.2,31,39.5,19.2,32.2,19.1,52.6,0,0,0,,0,0,49,24.6,102.8,1013.7,42.9,12.7,214.8,18.6,8,30,2023-08-14T06:13:53,2023-08-14T19:17:43,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-08-15,35.9,25.8,30.8,38.5,25.8,32.1,19.6,54.4,0.017,100,4.17,rain,0,0,38.9,22.4,87.6,1016.5,38.2,13.7,241.9,21,8,30,2023-08-15T06:14:20,2023-08-15T19:16:52,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMAN,76394399999,76393099999"
monterrey,2023-08-16,38.1,18,31.2,38.2,18,31.5,16.9,45.9,0.585,100,8.33,rain,0,0,43.2,24,96.6,1014,30.9,11.7,259.4,22.5,8,10,2023-08-16T06:14:47,2023-08-16T19:16:01,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-08-17,39.5,22,31.9,38.9,22,31.9,14.7,38,0.209,100,4.17,rain,0,0,43.2,27.4,99,1011.9,5.7,10.9,246.2,21.4,8,10,2023-08-17T06:15:13,2023-08-17T19:15:09,0.05,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,76394399999,remote,76393099999"
monterrey,2023-08-18,36.7,24.8,31.2,36.7,24.8,31.7,17.3,46.1,0.008,100,4.17,rain,0,0,46.1,23.3,93.5,1012.3,54.2,15,197.9,17.1,9,30,2023-08-18T06:15:40,2023-08-18T19:14:15,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"MMIO,76390099999,E0076,F0561,76394099999,MMMY,76394399999,remote,76393099999"
